query,rating,anki_id,document,ankihub_id
Iga Vasculitis,0.0,1471806149857,Takayasu arteritis is a granulomatous thickening and narrowing of the aortic arch and proximal great vessels,40c7724a-aaa8-4ed1-a44d-c610c172e1ce
Iga Vasculitis,0.0,1471806157855,What demographic is classically affected by Takayasu arteritis? Young Asian females (< 40),dfaaa402-2597-47f6-98f7-847df4d64693
Iga Vasculitis,0.0,1471806162437,Takayasu arteritis may present with visual and neurologic symptoms,aba9b3ae-e243-4d1d-82f0-465ff324efe6
Iga Vasculitis,0.0,1471806170265,Takayasu arteritis is associated with a(n) weak or absent pulse in the upper extremity,8573ee25-d695-405a-ba47-6e263bb8d0b1
Iga Vasculitis,0.0,1471806188325,Polyarteritis nodosa (PAN) is a medium-vessel vasculitis,169f5ad4-e450-4432-859a-514700b3d50d
Iga Vasculitis,0.0,1471806201823,"Polyarteritis nodosa (PAN) is a necrotizing vasculitis that involves most organs, except the lungs",a0c043cb-e9e2-4a2d-9d3c-f1e4f08ac42a
Iga Vasculitis,0.0,1471806240278,Polyarteritis nodosa (PAN) is a necrotizing vasculitis that is associated with positive serum HBsAg in 30% of patients,e53d5c6d-75aa-4ce2-970e-b57298689c78
Iga Vasculitis,0.0,1471806250450,Early lesions of polyarteritis nodosa (PAN) are characterized by transmural inflammation with fibrinoid necrosis,c6ac3fe7-fb06-4b84-8b9f-abdfb28a07b3
Iga Vasculitis,0.0,1471806263616,"Late lesions of polyarteritis nodosa (PAN) are characterized by fibrosis, leading to vessel narrowing",eed9051e-5e80-43a9-b2f7-1be059f46c4d
Iga Vasculitis,0.0,1471806277667,Polyarteritis nodosa (PAN) is characterized by innumerable renal microaneurysms and spasms on arteriogram,6aba5b86-0590-419d-afe5-b407f9ca7533
Iga Vasculitis,0.0,1471806302661,Kawasaki disease is a medium-vessel vasculitis,af77f6f7-099b-4d4b-80f0-82dcaefef689
Iga Vasculitis,0.0,1471806359114,Thromboangiitis obliterans (Buerger disease) is a form of segmenting medium-vessel vasculitis that extends into contiguous veins and nerves,84962ec8-d959-4ef2-b283-032c507bd092
Iga Vasculitis,0.0,1471806368819,Buerger disease is a segmental thrombosing vasculitis that commonly involves the digits,781f5d94-f60c-4bc5-83eb-e103a2a439e5
Iga Vasculitis,0.0,1471806392633,Granulomatosis with polyangiitis (GPA) is a small-vessel vasculitis,c84c85ab-3dec-49b1-89c1-be06d98f1e3e
Iga Vasculitis,0.0,1471806497406,Microscopic polyangiitis (MPA) is a small-vessel vasculitis,6830a2b4-ed65-4918-a975-c63ed15f2fd3
Iga Vasculitis,0.0,1471806500932,"Microscopic polyangiitis (MPA) is a necrotizing vasculitis that commonly involves the lungs, kidneys, and skin",6b96ddd6-baa4-46bf-af0f-af0322fa613d
Iga Vasculitis,0.0,1471806534652,Eosinophilic granulomatosis with polyangiitis (EGPA) is a small-vessel vasculitis,472d325c-e3b2-4100-96f8-65b69245e0ab
Iga Vasculitis,0.0,1471806584678,"What vasculitis is a granulomatous, necrotizing vasculitis with eosinophilia? Eosinophilic granulomatosis with polyangiitis (EGPA)",82ff04a1-d75c-42ad-a613-09c9b63f0886
Iga Vasculitis,0.0,1471806636140,"Eosinophilic granulomatosis with polyangiitis (EGPA) commonly presents with asymmetric multifocal neuropathy, typically manifesting with wrist and foot drop",53b6a603-a1e5-4b53-af55-a9354d301379
Iga Vasculitis,1.0,1471806659451,IgA vasculitis (Henoch-Schönlein purpura) is a small-vessel vasculitis,fc68334e-7892-4598-a9b9-7af9cd9bf179
Iga Vasculitis,1.0,1471806663894,What demographic is classically affected by IgA vasculitis (Henoch-Schönlein purpura)? Children,32ef6384-971e-43bd-9d93-e6bb7784d7a8
Iga Vasculitis,1.0,1471806671662,IgA vasculitis (Henoch-Schönlein purpura) is a vasculitis that occurs secondary to IgA immune complex deposition,5fed1b59-60fe-4a6d-8f93-fdae25c19b2a
Iga Vasculitis,1.0,1471806675606,The classic clinical triad of IgA vasculitis (Henoch-Schönlein purpura) is: - Palpable purpura on the buttocks and legs - Arthralgias - Abdominal pain,392df275-fd66-445c-8c74-1dbb2733aed4
Iga Vasculitis,1.0,1471806688179,"IgA vasculitis (Henoch-Schönlein purpura) often occurs following a(n) upper respiratory tract infection, which leads to generation of IgA",b61d02ff-de79-436d-9f49-bc0b41d57845
Iga Vasculitis,1.0,1471806691032,What is the treatment for most cases of IgA vasculitis (Henoch-Schönlein purpura)? Supportive care (the disease is most often self-limited),7b8a2214-b55e-4a76-bc26-4bb21caddf79
Iga Vasculitis,0.0,1471819233373,Hyperplastic arteriolosclerosis may lead to fibrinoid necrosis of the vessel wall with hemorrhage,6035846f-e1db-4df1-8ec8-f5f20576d105
Iga Vasculitis,0.0,1471819245705,Hyperplastic arteriolosclerosis classically causes acute kidney injury with a(n) 'flea-bitten' appearance,8368a197-e630-416e-b457-f9af41c10f2d
Iga Vasculitis,0.0,1473388953084,Which two vasculitides are associated with positive serum p-ANCA? Eosinophilic granulomatosis with polyangiitis (EGPA) and microscopic polyangiitis (MPA),0c44c5e4-42d2-4c3c-bc2c-704bbbd4a1b2
Iga Vasculitis,0.0,1473986338200,Thrombotic thrombocytopenic purpura (TTP) and hemolytic uremic syndrome (HUS) present with increased bleeding time,aca94a12-0168-4469-975b-9d239aa43092
Iga Vasculitis,1.0,1475376529252,Rapidly progressive glomerulonephritis (RPGN) is characterized by crescents in Bowman space of the glomeruli (light microscopy),5cf1f070-cad8-453e-9a56-fbacf53930e2
Iga Vasculitis,1.0,1475376636033,IgA nephropathy (Berger disease) is the renal pathology associated with IgA-vasculitis (Henoch-Schönlein purpura),5fab8883-4fda-4e4a-889a-c482a13eb9de
Iga Vasculitis,0.0,1478916006666,Vaso-occlusive infarcts in bones of the hands and feet due to sickle cell anemia cause dactylitis (painful swelling of hands and feet),24fc05b2-c3ee-45c6-9297-205d6f760129
Iga Vasculitis,0.0,1481857789679,"Vascular dementia is a result of multiple arterial infarcts and/or chronic ischemia (e.g., hypertension, atherosclerosis, vasculitis)",c5ca06bb-eb97-48ff-bbb7-92002a34c533
Iga Vasculitis,0.0,1481934300762,Are pathologic prion proteins degradable? No (resistant to proteases),5136ed0d-d21c-447b-b1aa-d2d90ba900de
Iga Vasculitis,0.0,1482191354802,Behçet syndrome occurs due to immune-complex vasculitis involving primarily small vessels,a35cc890-af99-4835-96d4-59fc10ec8711
Iga Vasculitis,0.0,1482374210189,Which form of inflammatory bowel disease typically spares the rectum? Crohn disease,618efb63-2395-4e20-9e84-a365e8edbfc2
Iga Vasculitis,0.0,1484188632459,Sturge-Weber syndrome affects capillary-sized blood vessels,8b4f8b5b-c1d4-40b4-bfa1-bda6a375cb39
Iga Vasculitis,0.0,1487207162179,Which type of hypersensitivity reaction is characterized by circulating immune complexes? Type III HSR,27ce091b-13ba-4726-a78d-28114ac88ddc
Iga Vasculitis,0.0,1487470105872,"Fibrinoid necrosis is characteristic of malignant hypertension (e.g., preeclampsia) and vasculitis (e.g., polyarteritis nodosa)",b5bcc3f2-c1fb-438b-8a6e-3c53ab03626c
Iga Vasculitis,0.0,1487727491234,"DiGeorge syndrome may present with tetany, secondary to hypocalcemia",1b4db65d-c256-4600-9308-e3b6a03956c6
Iga Vasculitis,0.0,1488154353135,"The causes of osteonecrosis may be remembered with the mnemonic ""CASTS Bend LeGS"": Corticosteroids Alcohol use disorder Sickle cell disease Trauma (most common)SLE ""The Bends"" (caisson disease / decompression sickness) Legg-Calvé-Perthes disease Gaucher disease Slipped capital femoral epiphysis (SCFE)",0439fb47-159f-4fd5-adfe-efff5e29f073
Iga Vasculitis,0.0,1488154353136,The causes of osteonecrosis may be remembered with the mnemonic CASTS Bend LeGS,3971d1e6-2ac2-4164-9799-915602ea760c
Iga Vasculitis,0.0,1488418584923,Raynaud phenomenon is characterized by a skin color change from white (ischemia) to blue (hypoxia) to red (reperfusion),372be881-ed61-432e-bc03-bb4fab56a33d
Iga Vasculitis,0.0,1495634939970,Sirolimus is primarily used for transplant rejection prophylaxis in patients who have received a(n) kidney transplant,ecc2b7ba-f958-4719-8661-fd13ea9fe5f0
Iga Vasculitis,1.0,1495740310438,"Cyclophosphamide can be used as an immunosuppressant for the treatment of lupus nephritis, as well as for systemic vasculitides",e6ec3e01-9ee7-4006-9cba-37b5d4cb580f
Iga Vasculitis,0.0,1495901480538,What test/imaging study is the best diagnostic test for bronchiectasis? High-resolution CT (HRCT) scan of the chest,00e845e9-b6cc-482b-90e3-053fc3e59cc8
Iga Vasculitis,0.0,1509226057767,Platinum-based antineoplastics can cause side effects which may be remembered with the mnemonic NOPE,cb0be6e1-132f-4ad0-a10c-dee7c84004b5
Iga Vasculitis,0.0,1514438709754,"What is the likely diagnosis in a patient who recently finished taking penicillin that presents with mild fever, myalgias or arthralgias, and painful violaceous rash? Hypersensitivity vasculitis (cutaneous small vessel vasculitis) 0127e0cd5e6a6c6b8162962b69255804.jpg",ae549217-d821-495e-bd01-282ec02685bd
Iga Vasculitis,0.0,1515892012639,Epiglottitis with a(n) 'thumbprint' sign on imaging is classic for Haemophilus influenzae infection,19e2f90c-9b5d-42ac-92b2-9b4a447188d3
Iga Vasculitis,1.0,1516586351615,What is the most common renal symptom of IgA vasculitis (Henoch-Schönlein purpura)? Hematuria,0a2ac0ab-1b75-472d-843f-072802abf356
Iga Vasculitis,0.0,1516746112120,What is the likely diagnosis in a child with a history of sickle cell disease that presents with hypovolemic shock in the setting of LUQ tenderness and splenomegaly? Splenic sequestration,42f93100-cddc-46b7-93cd-4c2bb821710d
Iga Vasculitis,1.0,1517345673551,"In addition to abdominal pain, what is the most common GI complication associated with IgA vasculitis (Henoch-Schönlein purpura)? Intussusception",61badc36-d421-47d3-9983-3235df2d72a6
Iga Vasculitis,0.0,1521237177791,Takayasu arteritis may present with pain in the upper extremities that is worse with activity,f77c8900-f3e8-44f2-96f8-b47cfb26f6cd
Iga Vasculitis,0.0,1521770922392,The following CXR is highly suggestive of what restrictive pulmonary pathology in a ~ 50 year old man? Idiopathic pulmonary fibrosis 34d69a541b57e8b042b08a0d2d9664aa.JPG,04a6f61c-63d9-44bc-aa8d-2ee15a4505de
Iga Vasculitis,0.0,1521932145933,Cardiovascular manifestations of systemic lupus erythematosus (SLE) include: - Accelerated atherosclerosis - Pericarditis - Small-vessel necrotizing vasculitis - Libman-Sacks endocarditis,9e492569-96fe-46a5-afda-04d5c57b72f7
Iga Vasculitis,0.0,1522419532686,Cryoglobulinemic vasculitis is a(n) small vessel vasculitis that can be seen in patients with HCV,440a8f34-0afc-4c6b-9b3b-16283a8fceaf
Iga Vasculitis,0.0,1522419607177,"Patients with cryoglobulinemic vasculitis have deposition of immune complexes in the skin, peripheral nervous system, and the kidney",a7b216e3-d8f7-4bdc-a7cd-129ed1c0afc9
Iga Vasculitis,1.0,1522419681104,The main symptomatic difference between cryoglobulinemic vasculitis and IgA vasculitis (Henoch-Schönlein purpura) is that the former has a lack of gastrointestinal symptoms,651ee191-81a9-4fc0-a330-22eb589f53c6
Iga Vasculitis,0.0,1524406406845,Biopsy of a lesion in syphilis (at all stages) will reveal proliferative endarteritis of small vessels with surrounding lymphocytes and plasma cells,ae7594f5-758f-4049-b555-04e9fae57076
Iga Vasculitis,0.0,1537212947837,Double-bubble sign and multiple air-fluid levels is suggestive of intestinal atresia,86dc8b91-0b8d-435b-99fe-a8f462799970
Iga Vasculitis,0.0,1539458924470,"Chronic bloody diarrhea, abdominal pain, and extraintestinal symptoms (e.g., uveitis, arthritis) is suggestive of ulcerative colitis (UC)",449abfe3-aae2-4a96-b496-e112dd357d8c
Iga Vasculitis,0.0,1550694286841,What neurological pathology typically presents with nerve damage in two or more nerves in separate parts of the body in a patient with vasculitis? Mononeuritis multiplex,5a408d75-fce2-43c8-94f4-3a660cabe7e4
Iga Vasculitis,0.0,1553766910010,Takayasu arteritis paste-3160657843191809.jpg,c143060e-ceb3-469e-8bec-af7d7fcd1840
Iga Vasculitis,0.0,1554136971157,Asthma Palpable purpura Sinusitis Neuropathy Eosinophilic granulomatosis with polyangiitis (EGPA),3c3da5e6-3fc0-4dac-a955-abc2fc85b17d
Iga Vasculitis,0.0,1567548495124,"Amaurosis fugax (painless, transient ""descending curtain"" pattern of vision loss) may be seen in giant cell arteritis (GCA)",f87b52d8-9df5-4a9d-9ef5-78429dacda46
Iga Vasculitis,0.0,1567713671972,"What vasculitis may present with palpable purpura, livedo reticularis and subcutaneous nodules? Polyarteritis nodosa (seen in 33% of patients)",8b5007d8-df55-4d14-9bea-ab6d00b7ddf2
Iga Vasculitis,0.0,1572901198239,"In diffuse proliferative glomerulonephritis, IgG and anti-dsDNA immune complexes may deposit in the subendothelial space",929592ad-52c9-47c7-8a9d-c485edd2b100
Iga Vasculitis,0.0,1576873843860,There is a markedly increased incidence of giant cell arteritis (GCA) in people of Scandinavian descent,dc81e42d-e816-422e-ba7f-7594b3bcbaca
Iga Vasculitis,0.0,1576873902796,Which vasculitis presents with limb claudication and subclavian steal syndrome? Takayasu arteritis,43a25390-93df-40a7-a7e9-47bc5b0104ba
Iga Vasculitis,0.0,1576875446628,Which vasculitis may present with aortic regurgitation and severe renovascular hypertension? Takayasu arteritis,1bed124e-b3d4-4367-8866-67c5c506f697
Iga Vasculitis,0.0,1576877025335,"Pneumonitis, glomerulonephritis (RPGN), and palpable purpura are common clinical symptoms of small vessel vasculitides",da6fab1b-5ba0-40fb-b0fc-c225a39f7773
Iga Vasculitis,0.0,1581620017835,Takayasu arteritis is a type of vasculitis that may be associated with erythema nodosum,942f7deb-e154-472e-9b75-3c2a18b8d9da
Iga Vasculitis,0.0,1583375180336,What is the most common cause of bronchiectasis worldwide? Tuberculosis,cbadc8b2-ae16-4616-be32-a78b2e00371c
Iga Vasculitis,0.0,1591036359471,Many patients with thromboangiitis obliterans will demonstrate a hypersensitivity reaction to dermal injection of tobacco extract,82e9f33a-57a9-44ab-94d4-55868385c579
Biochemestry lipids,0.0,1461875856182,What is the effect of hypoglycemia and starvation on growth hormone secretion? Increased,46c371aa-6df2-4e6a-a6f7-8106061a1098
Biochemestry lipids,0.0,1462037991238,Thyroid-stimulating hormone (TSH) secretion is decreased in response to free T3/T4,03b2a2aa-f453-4433-8524-6606c9fa73e0
Biochemestry lipids,0.0,1462061167732,"Glucocorticoids are a potent stimulator for gluconeogenesis, thus they are essential for survival during fasting",728fe03e-e59c-4056-b11c-be19eeb2f7f6
Biochemestry lipids,0.0,1462128186045,Insulin increases glucose transport to muscle and adipose tissue by directing the insertion of the GLUT-4 transporter into the cell membranes,3590c56a-013b-4f59-94e4-1dced13db1d6
Biochemestry lipids,1.0,1462128243453,"In adipose tissue, insulin stimulates fat deposition (increased triglyceride synthesis) and inhibits lipolysis",e82390d0-659e-4cbd-bd38-c0b7be4dd18e
Biochemestry lipids,0.0,1462128449086,What is the cause of metabolic acidosis in a patient with diabetes mellitus? Increased production of ketoacids,1148501c-1c92-4541-bc74-a5fe2c5b2f8d
Biochemestry lipids,0.0,1462131701878,Glucagon acts on the liver (primarily) and adipose tissue,fcf209e6-2878-41e2-9f33-089d764f98cd
Biochemestry lipids,0.0,1462131783153,What is the effect of insulin on glucagon secretion? Decreased,1d3b5749-e215-4dba-9730-d66593efaeeb
Biochemestry lipids,1.0,1462131831506,"Glucagon causes decreased fatty acid synthesis and increased lipolysis, which shunts substrates towards gluconeogenesis",d3806eee-90dc-4846-a53d-1ed43b65df63
Biochemestry lipids,1.0,1462131849821,"What is the effect of glucagon on blood fatty acid and ketoacid concentration? Increased, due to increased lipolysis",568e6b07-4c99-4456-8587-894a232b1b75
Biochemestry lipids,0.0,1462131869971,"Which nutrients (glucose, amino acids, fatty acids) stimulate release of somatostatins? All three :)",e39e9892-27f2-4603-b000-fbafdd02d1aa
Biochemestry lipids,0.0,1462327211125,One of the most feared complications of type 1 diabetes is diabetic ketoacidosis (DKA),6f97b1f6-4030-4320-a7e0-3b0684dbd4d4
Biochemestry lipids,0.0,1462327224889,"Diabetic ketoacidosis often arises with stress (e.g., infection)",dc2f9cb0-16a7-4ca6-9f88-1dea6fec8dc8
Biochemestry lipids,0.0,1462327286091,"In T1DM, increased lipolysis leads to an increase in free fatty acids, which the liver consumes to secrete ketone bodies",2ca8f4fc-6c26-4725-b788-582ae3e58e05
Biochemestry lipids,0.0,1462327309654,What are the two major ketone bodies produced in T1DM? β-hydroxybutyrate and acetoacetate,0fc0e15f-a63e-4f43-acd0-a3c682902a5d
Biochemestry lipids,0.0,1462327320519,Diabetic ketoacidosis is associated with a(n) fruity breath odor due to exhaled acetone,e7f7ad8b-9c8f-4d40-84a2-d4cb8a30d6dd
Biochemestry lipids,0.0,1462327363797,What type of acidosis will a patient with diabetic ketoacidosis (DKA) experience? High anion gap metabolic acidosis,4d62b253-b077-4609-a279-5ec587cf1ff7
Biochemestry lipids,0.0,1462327370877,Will a diabetic ketoacidosis patient present with hyper- or hypoglycemia? Hyperglycemia (usually < 600 mg/dL),4d2ccc26-b004-45fe-9bf3-3c804e715312
Biochemestry lipids,0.0,1462809734046,"Overall, the effects of glucagon are catabolic",3c0cce9e-a6cc-460e-b50c-da65b10bcee3
Biochemestry lipids,0.0,1462810386376,"Overall, the effect of cortisol is catabolic",7e0a0619-cde7-4601-b65d-e14b1f581b0b
Biochemestry lipids,1.0,1462849100249,"When insulin acts on adipose tissue, it causes increased triglyceride storage and decreased lipolysis",8a640312-cb39-4e72-b219-024517c681c6
Biochemestry lipids,0.0,1462849140370,IV regular insulin is useful in management of diabetic ketoacidosis (type 1 DM complication),82ecb6ab-0e4c-43e9-9816-a9ea25ac49e5
Biochemestry lipids,1.0,1468101834431,"Which membrane-bound organelle is involved in the catabolism of very-long-chain fatty acids, branched-chain fatty acids, amino acids, and ethanol? Peroxisome",36a4a81b-635b-41cd-80e9-59d5eb38aec6
Biochemestry lipids,0.0,1471466713144,Lipid-soluble substances cross the membranes of capillary endothelial cells by simple diffusion,3551d742-30ff-489f-882a-dc96b9b8dd6a
Biochemestry lipids,1.0,1471811979298,Lipids in the intima of an artery are oxidized and then consumed by macrophages via scavenger receptor A,be1d91df-c822-4320-8a5d-4d6166ef3d5c
Biochemestry lipids,0.0,1472160925535,"One sign of hyperlipidemia is xanthomas, which are plaques or nodules composed of lipid-laden histiocytes in skin",e5c1dc88-dca8-4f02-9ef7-f10a3fe20086
Biochemestry lipids,0.0,1472160934383,"When a xanthoma affects the eyelids, it is known as xanthelasma",c663a2d3-69f4-47a0-bef5-c2a8cee35c1c
Biochemestry lipids,0.0,1472160945385,"One sign of hyperlipidemia is tendinous xanthomas, which are plaques or nodules composed of lipid-laden histiocytes in tendon (especially Achilles)",72d05c31-83bb-44f6-9269-8cf8d992938b
Biochemestry lipids,0.0,1472160960255,"One sign of hyperlipidemia is corneal arcus, which are lipid deposits in the cornea",f0032417-8240-4c8b-af13-1e794921ef7d
Biochemestry lipids,0.0,1472160971843,"Corneal arcus (arcus senilis) is common in the elderly, but appears earlier in life in patients with hypercholesterolemia",2c5b45d2-5a60-4c43-9ec4-ade8dad1525f
Biochemestry lipids,1.0,1472668144393,"After being absorbed from the GI tract, free cholesterol is packaged into a(n) chylomicron as cholesteryl ester",7aa8c87b-4085-431b-ad73-e933f98b9485
Biochemestry lipids,1.0,1472668157311,The main component of chylomicrons is triglycerides,94826d83-644a-4027-8a3f-40f6dce88265
Biochemestry lipids,1.0,1472668165183,Which apolipoproteins do chylomicrons express on their surface? - Apo B-48 - Apo C-II - Apo E,26f8ec45-6be5-49ce-836a-6214ab811adf
Biochemestry lipids,1.0,1472668212125,Free fatty acids can be converted back to triglycerides and stored in adipose tissue,cebec609-5a86-4270-8119-3d5f68b36132
Biochemestry lipids,1.0,1472668230564,"The remnant receptor on the liver binds to ApoE of the chylomicron remnant, causing subsequent endocytosis",63697c29-f88c-43fe-9bcb-cb4aae98694a
Biochemestry lipids,1.0,1472668252970,The first intermediate in cholesterol synthesis is mevalonate (from HMG-CoA),e054385a-700e-4e61-8f7f-465fdc79553d
Biochemestry lipids,1.0,1472668261580,Cholesterol from the liver may be repackaged into the interior of VLDLs,8a709bfb-74e5-44b1-ab0c-eabda9e998a8
Biochemestry lipids,1.0,1472668297518,"Depletion of triglycerides from VLDLs produces IDLs, which may undergo further removal of triglycerides via the enzyme hepatic triglyceride lipase, forming LDL",1c2ebfef-5789-4f7c-9f42-52f137f85712
Biochemestry lipids,1.0,1472668314490,The main component of LDL is a core of cholesteryl esters,063dd0ce-e135-4f00-819b-c0435d7334c9
Biochemestry lipids,1.0,1472668322150,LDLs are the main source of cholesterol delivery to peripheral tissues in the body,ebc009f9-468e-46f6-9a2d-927d488a64e8
Biochemestry lipids,1.0,1472668330863,"The LDL receptor on the liver binds to ApoB-100 of the LDL particle, causing subsequent endocytosis",7702ab78-e3fb-4c8d-9f48-86c518b2fdd9
Biochemestry lipids,1.0,1472668354811,Lecithin cholesterol acyltransferase (LCAT) converts free cholesterol into cholesteryl esters for transport by HDL,c61d1fab-3a0c-4b6c-bad9-97aa4dd6eae3
Biochemestry lipids,1.0,1472668367901,Mature HDL particles contain LCAT-generated cholesteryl esters,3d174454-ac3d-4f58-9390-46c57022e907
Biochemestry lipids,1.0,1472668380549,"HDL transfers cholesteryl esters to LDLs, IDLs, and VLDLs via cholesteryl ester transfer protein (CETP) to be transported back to the liver",8232f171-0450-4263-ae63-36463b4a9ef2
Biochemestry lipids,,1472668415239,"Statins exert their effects by inhibiting the enzyme HMG-CoA reductase, thus decreasing cholesterol production",aea99b7f-4de9-4a14-9a80-c79d367478c1
Biochemestry lipids,,1472668423640,Statins indirectly cause increased LDL receptor expression on hepatocytes,4f6925ca-69e1-4b90-9064-278fc401315e
Biochemestry lipids,,1472668437183,Statins significantly reduce LDL levels (30-60% reductions),084d7c88-2209-45f0-a050-32fab662d7c2
Biochemestry lipids,,1472668445184,What effect do statins have on triglyceride levels? Mild decrease,fda5f9f4-bf6f-4b72-b4d4-0b0247698423
Biochemestry lipids,,1472668453090,What effect do statins have on HDL levels? Mild increase,c8c2ba41-967a-46fa-a5a5-892cdfccde64
Biochemestry lipids,,1472668462268,The first-line treatment for hypercholesterolemia (LDL) is with lifestyle modification and statins,042a8fe3-db96-41d3-8a70-6f59f4f0123a
Biochemestry lipids,,1472668470653,Statins are the most effective lipid-lowering medications for preventing future cardiovascular events,0e179b0e-2771-4653-b8a7-60deedf52c53
Biochemestry lipids,,1472668485114,Statins are the only lipid-lowering drugs consistently proven to reduce risk of atherosclerotic heart disease,6ca27a34-2078-4144-b0e0-82c7251d0f70
Biochemestry lipids,,1472668493182,Statin therapy may be used to reduce the risk of cardiovascular events and mortality in patients with high-risk diabetes,9363fbda-dc88-4b8a-b6c9-c4a96f4475af
Biochemestry lipids,,1472668510022,Statins reduce risk of future vascular events in patients with a history of TIA or stroke,fe9e0924-1520-4ab1-a654-3bc289594f3f
Biochemestry lipids,,1472668519019,"Statins may be teratogenic, therefore avoid during the first trimester of pregnancy",ec187cff-0095-43b9-a160-3b377c94f807
Biochemestry lipids,,1472668526554,"The most common side effect of statins is myopathy, which occurs weeks to months after starting therapy",da8aa731-065e-4807-b473-50380a1f8a77
Biochemestry lipids,,1472668543690,"Statins can cause elevations in serum creatine kinase (CK), which may indicate myopathy",40cd4042-84c8-4e0e-88b3-2e66a1970c62
Biochemestry lipids,,1472668552198,"Statins may cause mild hepatotoxicity, and thus mild elevations in liver function tests",a44e073e-95e7-4dfb-87d7-87c95a3d9399
Biochemestry lipids,,1472668562134,"All statins, except for pravastatin, are metabolized by cytochrome p450",68d1ed45-b073-4585-bc90-f259893e8e88
Biochemestry lipids,,1472672275670,"What drug class do cholestyramine, colestipol, and colesevelam belong to? Bile acid resins",28bf4a87-7382-4c8c-b766-5babb3b9ab12
Biochemestry lipids,,1472673075971,"Bile acids, derived from cholesterol, are released into the intestinal lumen",95ace579-c139-43fd-a99c-8510a7050826
Biochemestry lipids,,1472673086434,"Normally, 95% of bile acids in the ileum are recycled back to the liver through enterohepatic circulation",62b41b7d-989a-46e8-b4ed-e93a3f7363b4
Biochemestry lipids,,1472673094113,"Bile acid resins (e.g., cholestyramine) bind bile acids in the intestinal lumen, preventing absorption and recycling to the liver",8e15b084-2f99-4c34-b317-0671e55f0db2
Biochemestry lipids,,1472673105758,"Bile acid resins (e.g., cholestyramine) interrupt bile acid recycling and promote synthesis of new bile acids, depleting liver cholesterol stores",4e8665ef-1ac0-4c9c-a280-bb1ffa2fa2ad
Biochemestry lipids,,1472673114787,"Bile acid resins (e.g., cholestyramine) indirectly increase HMG-CoA reductase activity and thus increase cholesterol synthesis by the liver",0b678212-d50c-46e9-8671-45fd48acee76
Biochemestry lipids,,1472673121602,Bile acid resins indirectly cause increased LDL receptor expression,affd611c-c7ad-4459-9102-c338edfa9812
Biochemestry lipids,,1472673129980,What effect do bile acid resins have on LDL levels? Moderately decreased,0f15a11b-9233-494a-98aa-a867dbb22b04
Biochemestry lipids,,1472673133425,What effect do bile acid resins have on HDL levels? Slightly increased,81ed86c7-b25f-43b6-8fbb-7c985bc08b3f
Biochemestry lipids,,1472673137003,"Bile acid resins are used in patients with primary hypercholesterolemia, usually in conjunction with statins",7fac2617-85cc-410b-8477-1c08dc5e5121
Biochemestry lipids,,1472673140490,What effect do bile acid resins have on serum triglyceride levels? Slightly increased,4b1e9719-cf64-48d7-b5df-ee51ddec7d22
Biochemestry lipids,,1472673161686,"Bile acid resins frequently cause GI side effects, such as constipation and bloating",f231c268-a455-4010-b636-29b663861fac
Biochemestry lipids,,1472673168254,"Bile acid resins can lead to steatorrhea, which may impair the absorption of fat-soluble vitamins (A, D, E, K)",bc122c81-9c1b-46db-bbaf-678ce1828423
Biochemestry lipids,,1472673178024,"Bile acid resins are lipid-lowering agents that may decrease the absorption of statins, thus these drugs should be given 4 hours apart",75156a6b-1996-475e-b869-5d42708e6857
Biochemestry lipids,,1472673197430,Ezetimibe is a lipid-lowering agent that blocks absorption of cholesterol by inhibiting the NPC1L1 transporter at the small intestinal brush border,339c3728-150c-4bb5-8280-75b6d06bd3fd
Biochemestry lipids,,1472673210697,Ezetimibe restricts the liver's access to exogenous cholesterol,82a4d9b0-065f-4712-9643-c08885f6e25a
Biochemestry lipids,,1472673218874,Ezetimibe indirectly increases HMG-CoA reductase activity and thus increases cholesterol synthesis by the liver,c0c23db2-60f8-4971-8832-ba3411f4f1e8
Biochemestry lipids,,1472673225907,Ezetimibe indirectly causes increased LDL receptor expression,e41c6101-22f5-4754-8943-85045aeca378
Biochemestry lipids,,1472673233193,What effect does ezetimibe have on LDL levels? Moderately decreased,e06de67c-6afc-414e-8e7b-a3526f4f0a07
Biochemestry lipids,,1472673237351,What GI side effect is associated with ezetimibe? Diarrhea,c4461330-9692-4a91-b952-bc9414b9c7ba
Biochemestry lipids,,1472673244066,Ezetimibe may cause increased liver function tests,3e357df8-81e8-4451-9a74-0a14932e327b
Biochemestry lipids,,1472673251212,Evolocumab and alirocumab are lipid-lowering agents that inhibit PCSK9,dfbfd694-8ae1-4f3f-8a96-9d312e954cfd
Biochemestry lipids,,1472673261352,PCSK9 is a protease produced by the liver that leads to degradation of hepatocyte LDL receptors,bb3df086-d7ad-4bcc-9ef4-9d5d6a4125b3
Biochemestry lipids,,1472673269032,Evolocumab binds PCSK9 and prevents degradation of hepatic LDL receptors,912617aa-21bb-4c56-9724-e83753b9d80b
Biochemestry lipids,,1472676030952,What drug class do gemfibrozil and fenofibrate belong to? Fibrates,79ffa6cc-05d4-42f1-b47f-8b10f698224c
Biochemestry lipids,,1472676524788,Fibrates upregulate the enzyme lipoprotein lipase (LPL) by activating PPAR-α,dd665a4a-d55f-4fe4-a467-a052a8c23d74
